Número doprocesso - SIPAC/SIGAA;Ano do registro;Título da atividade;Nome do (a) Coordenador (a);Local de lotação do (a) Coordenador (a);Data de início da atividade;Data de termino da atividade;Relatório Final;Receita (Prevista);Receita (Realizada)
23088.016029/2019-12;2019;TREINAMENTO DO TERCEIRO NIVEL DA OBMEP;FERNANDO PEREIRA MICENA;IMC;14/09/2019;07/12/2019;SIM; R$ -   ; R$ -   
23088.016042/2019-63;2019;"PARTICIPACAO EM CURSO DE CURTA DURACAO ""OPERACAO DE CENTRAIS TERMELETRICAS""";OSVALDO JOSE VENTURINI;IEM;19/08/2019;18/08/2020;SIM; R$ 69.952,48 ; R$ 74.112,93 
23088.016524/2019-13;2019;TREINAMENTO DE TABLEAU;MELISE MARIA VEIGA DE PAULA;IMC;23/08/2019;23/08/2019;SIM; R$ -   ; R$ -   
23088.016222/2019-45;2019;ESTUDOS DE DESCARGAS PARCIAIS EM ISOLADORES;ESTACIO TAVARES WANDERLEY NETO;ISEE;15/08/2019;14/05/2020;NÃO; R$ -   ; R$ -   
23088.016710/2019-52;2019;CURSO DE MAPEAMENTO DE PROCESSO ATRAVES DA TECNICA BPMN PARA EMPRESAS JUNIORES;FABIANO LEAL;IEPG;19/09/2019;24/10/2019;SIM; R$ -   ; R$ -   
23088.016901/2019-14;2019;TREINAMENTO DE MS PROJECT;ADLER DINIZ DE SOUZA;IMC;27/09/2019;27/09/2019;SIM; R$ -   ; R$ -   
23088.016617/2019-48;2019;SEGUNDO ENCONTRO DE FISICA TEORICA GIFT;ALEXIS ROA AGUIRRE;IFQ;14/08/2019;30/11/2019;SIM; R$ 8.800,00 ; R$ 5.224,91 
23499.001039/2019-11;2019;III FEIRA DE ESTAGIOS EM ENGENHARIAS DE ITABIRA - FEEI;TABATA FERNANDES PEREIRA;IEI;21/05/2020;21/05/2020;SIM; R$ -   ; R$ -   
23499.001394/2019-82;2019;UNIFEI PORTAS ABERTAS ENSINO MEDIO;GEUDERSON TRASPADINI MARCHIORI;ITABIRA;26/08/2019;27/09/2018;SIM; R$ -   ; R$ -   
23088.017263/2019-59;2019;QUIMICA NA PRATICA;EVANDRO FORTES ROZENTALSKI;IFQ;12/08/2019;29/11/2019;SIM; R$ -   ; R$ -   
23499.001380/2019-69;2019;ENCONTRO DE ENGENHARIA AMBIENTAL;JAMES LACERDA MAIA;ICPA;02/07/2019;06/09/2019;SIM; R$ -   ; R$ -   
23088.017271/2019-03;2019;REVISTA AMAN-TI-KYR: ESTUDOS INTERDISCIPLINARES EM EDUCACAO (ISSN 2526-124X)*;ALESSANDRA RODRIGUES;IFQ;26/08/2019;26/08/2020;NÃO; R$ -   ; R$ -   
23088.017375/2019-18;2019;SEMANA DE TECNOLOGIAS AERONAUTICAS (STA);PATRICIA DA SILVA LOPES ALEXANDRINO;IEM;02/09/2019;06/09/2019;SIM; R$ -   ; R$ -   
23088.015897/2019-77;2019;SEMANA DE ENGENHARIA DE MATERIAIS;GERSON AVELINO FERNANDES;IEM;19/08/2019;24/08/2019;SIM; R$ -   ; R$ -   
23088.017195/2019-28;2019;MEDICAO DA CONDUTIVIDADE TERMICA DE MATERIAIS PELO METODO DE LASER PULSADO;DANIEL THOMAZINI;IEM;01/09/2019;31/08/2020;NÃO; R$ 17.500,00 ;
23088.015071/2019-16;2019;PARTICIPACAO NO CURSO DE CURTA DURACAO EM OPERACAO DE TURBINAS HIDRAULICAS E REGULADORES DE VELOCIDADE;EDSON DA COSTA BORTONI;ISEE;29/07/2019;29/07/2020;NÃO; R$ 3.272,08 ;
23088.017273/2019-94;2019;PALESTRA LUZ ULTRAVIOLETA E LUZ AZUL: UM MAL NECESSARIO;MARCELO DE PAULA CORREA;IRN;21/09/2019;21/09/2019;SIM; R$ 3.800,00 ; R$ 3.800,00 
23088.017269/2019-26;2019;ELABORACAO DE MATERIAL/ARTIGO DIDATICO SOBRE RADIACAO UV NO BRASIL;MARCELO DE PAULA CORREA;IRN;26/08/2019;26/09/2019;SIM; R$ 3.400,00 ; R$ 3.400,00 
23088.017486/2019-16;2019;DESENVOLVIMENTO E INTERSECCIONALIDADE;DANIELA ORNAGHI SANT ANNA;IRN;24/09/2019;26/11/2019;NÃO; R$ -   ; R$ -   
23088.017484/2019-27;2019;1º FORUM SAO GERALDO;DANIELA ORNAGHI SANT ANNA;IRN;20/09/2019;20/09/2019;NÃO; R$ -   ; R$ -   
23088.017777/2019-12;2019;I SIMPOSIO PRIMAVERA DAS MULHERES;GEISE RIBEIRO;IFQ;23/09/2019;24/09/2019;SIM; R$ -   ; R$ -   
23499.001344/2019-03;2019;CURSO AUTOCAD APLICADO AO MAPEAMENTO TOPOGRAFICO 2019;ELIANE MARIA VIEIRA;ICPA;27/08/2019;03/09/2019;SIM; R$ -   ; R$ -   
23499.001290/2019-78;2019;QUARTA ARTE 2019;JOAO LUCAS DA SILVA;ICT;02/09/2019;31/12/2019;SIM; R$ -   ; R$ -   
23499.001275/2019-20;2019;EDUCACAO AMBIENTAL EM ESCOLAS INFANTIS;GLAUCIO MARCELINO MARQUES;ICPA;28/08/2019;11/09/2019;SIM; R$ -   ; R$ -   
23088.018230/2019-26;2019;RESILIENCIA UNIFEI;BRUNO VIDAL DE ALMEIDA;IEM;27/09/2019;23/09/2020;NÃO; R$ -   ; R$ -   
23088.017813/2019-30;2019;EQUIPE UAI!RRIOR DE ROBOTICA;TALES CLEBER PIMENTA;IESTI;15/10/2019;10/02/2019;SIM; R$ -   ; R$ -   
23088.017984/2019-69;2019;V CURSO DE SISTEMAS FOTOVOLTAICOS: DIMENSIONAMENTO ON E OFF GRID, TARIFACAO, TREINAMENTO EM BANCADA, VIABILIDADE ECONOMICA, AGENTE DO MERCADO FV, ESTUDOS DE CASO E SIMULACAO COMPUTACIONAL EM PVSYST;CHRISTIAN J CORONADO RODRIGUEZ;IEM;23/11/2019;23/03/2020;NÃO; R$ 11.101,00 ;
23088.018305/2019-79;2019;OFICINA PILOTO DE ENGENHARIA QUIMICA: CONSTRUCAO DE UM ELUTRIADOR PARA FINS DIDATICOS;HUGO PERAZINNI;IRN;01/10/2019;01/04/2020;NÃO; R$ -   ; R$ -   
23088.018352/2019-12;2019;SALA VERDE LEAS VAI À ESCOLA: SENSIBILIZACAO AMBIENTAL NO HORTO FLORESTAL ANHUMAS;DANIELA ROCHA TEIXEIRA RIONDET COSTA;IRN;29/08/2019;29/08/2019;SIM; R$ -   ; R$ -   
23088.018351/2019-78;2019;SALA VERDE LEAS VAI À ESCOLA: ARBORIZACAO E JARDINAGEM NA ESCOLA MUNICIPAL REINO ENCANTADO - INCONFIDENTES/MG;DANIELA ROCHA TEIXEIRA RIONDET COSTA;IRN;02/09/2019;06/09/2019;SIM; R$ -   ; R$ -   
23088.015332/2019-90;2019;PLANEJAMENTO DAS ACÕES COMUNITARIAS DO CICLO 2019/2020 DO NUCLEO ESTRATEGICO INTERDISCIPLINAR  EM RESILIENCIA URBANA - NEIRU;ADINELE GOMES GUIMARAES;IRN;12/08/2019;12/08/2020;NÃO; R$ -   ; R$ -   
23088.018858/2019-21;2019;TREINAMENTO DE USABILIDADE EM EQUIPAMENTOS MEDICOS;EGON LUIZ MULLER JUNIOR;IESTI;20/09/2019;31/03/2020;NÃO; R$ 37.435,29 ; R$ 37.425,34 
23088.019076/2019-18;2019;PALESTRA FINANCAS PESSOAIS;ANDRE LUIZ MEDEIROS;IEPG;25/09/2019;25/09/2019;SIM; R$ -   ; R$ -   
23088.018920/2019-85;2019;INTERPET 2019;THATYANA DE FARIA PIOLA SERAPHIM;IESTI;07/09/2019;07/09/2019;SIM; R$ -   ; R$ -   
23088.018885/2019-02;2019;DESENVOLVIMENTO DE MANUAL PARA USO DE INDICADORES PARA ADMINISTRACAO DE MATERIAIS EM SUPERMERCADOS;FABIO FAVARETTO;IEPG;20/09/2019;10/01/2020;SIM; R$ -   ; R$ 2.298,82 
23088.019191/2019-84;2019;ORIENTACAO SOBRE PROCEDIMENTOS CONFIAVEIS DE AMOSTRAGEM DE OLEO ISOLANTE EM TRANSFORMADORES DE POTENCIA;ROSSANO GIMENES;IFQ;27/09/2019;31/01/2020;NÃO; R$ 950,00 ; R$ 950,00 
23088.019186/2019-71;2019;"PALESTRA "" A PROTECAO DA PELE ALEM DA RADIACAO UV: CARACTERIZACAO DE UM EXPOSSSOMA BRASILEIRO""";MARCELO DE PAULA CORREA;IRN;28/09/2019;28/09/2019;SIM; R$ 5.000,00 ; R$ 5.000,00 
23088.013940/2019-60;2019;II WORKSHOP DE ENERGIAS OCEANICAS E FLUVIAIS;GERALDO LUCIO TIAGO FILHO;IRN;29/08/2019;30/08/2019;SIM; R$ -   ; R$ -   
23088.019456/2019-44;2019;REPAROS NA INSTALACAO ELETRICA DA APAE DE PASSA QUATRO - MG;CREDSON DE SALLES;ISEE;02/09/2019;01/09/2020;NÃO; R$ -   ; R$ -   
23088.019570/2019-74;2019;NEIRU DE PORTAS ABERTAS - PALESTRA SOBRE PLANEJAMENTO URBANO;MARIA RACHEL DE ARAUJO RUSSO;IRN;24/09/2019;24/09/2019;SIM; R$ -   ; R$ -   
23088.017507/2019-01;2019;CERTIFICACAO E ENSAIOS DE PRODUTOS DE TECNOLOGIA DA INFORMACAO E TELECOMUNICACAO;JOSE CARLOS GRILO RODRIGUES;ISEE;01/09/2019;31/01/2021;NÃO; R$ 143.619,54 ;
23088.013268/2019-11;2019;RECUPERACAO DA MATA CILIAR DE UM TRECHO DO RIO MOGI-GUACU EM INCONFIDENTES/MG;ANA LUCIA FONSECA;IRN;31/07/2018;08/12/2018;SIM; R$ -   ; R$ -   
23088.019691/2019-16;2019;APLICACAO DE METODOS COMPUTACIONAIS PARA PREVISAO DE DURACAO E FREQUENCIA DE INTERRUPCAO DE ENERGIA EM ESTACÕES DISTRIBUIDORAS;BRUNO GUAZZELLI BATISTA;IMC;05/10/2019;30/06/2020;NÃO; R$ 22.356,00 ;
23088.018999/2019-44;2019;TREINAMEMBROS - ENACTUS - NOCÕES BASICAS DE PLANILHA ELETRONICA;LUIZ EUGENIO VENEZIANI PASIN;IEPG;21/09/2019;21/09/2019;SIM; R$ -   ; R$ -   
23088.019978/2019-46;2019;SPACE APPS CHALLANGE - HACKATHON NASA;JULIANA CAMINHA NORONHA;IEPG;18/10/2019;20/10/2019;SIM; R$ -   ; R$ 7.500,00 
23088.012266/2018-15;2019;"PARTICIPACAO, EM CARATER ESPORADICO, DO PROF. CARLOS BARREIRA MARTINEZ NO CURSO DE POS-GRADUACAO LATO SENSU INTITULADO ""FONTES DE ENERGIA RENOVAVEIS - GERACAO, OPERACAO E INTEGRACAO"", OFERTADO UFMG/FCO";CARLOS BARREIRA MARTINEZ;IEM;01/10/2018;01/10/2019;SIM; R$ -   ; R$ -   
23088.019835/2019-34;2019;V SEMINARIO DE RECURSOS NATURAIS;MAXIMILIAN JOACHIM HODAPP;IRN;21/10/2019;25/10/2019;SIM; R$ -   ; R$ -   
23088.020419/2019-89;2019;A IMPORTANCIA DA FOTOPROTECAO EM CRIANCAS E ADOLESCENTES - 39º CONGRESSO BRASILEIRO DE PEDIATRIA;MARCELO DE PAULA CORREA;IRN;12/10/2019;12/10/2019;SIM; R$ -   ; R$ -   
23088.020367/2019-41;2019;O MUNDO DA AERONAUTICA;PATRICIA DA SILVA LOPES ALEXANDRINO;IEM;03/10/2019;30/06/2020;NÃO; R$ -   ; R$ -   
23499.001637/2019-82;2019;OFICINA DE PROCESSAMENTO E DE MATERIAIS PARA ENGENHARIA;RICARDO LUIZ PEREZ TEIXEIRA;IEI;10/10/2019;22/11/2019;SIM; R$ -   ; R$ -   
23088.008425/2019-68;2019;EMPRESA JUNIOR - IN LOCO EMPREENDIMENTOS JUNIOR;ANDRE LUIZ VIVAN;IRN;19/04/2019;31/12/2019;SIM; R$ -   ; R$ -   
23499.001466/2019-91;2019;DESENVOLVIMENTO DE UM PROTOTIPO DE TESTES DE MODULOS DE POTENCIA DE CONVERSORES DE FREQUENCIA PARA AEROGERADORES DE GRANDE PORTE;FREDERICO FERREIRA VIANA MATOS;ICT;01/10/2019;31/01/2020;SIM; R$ 3.678,16 ; R$ 3.678,16 
23499.001392/2019-93;2019;III CICLO DE FORMACAO INCLUSIVA, TEMA SURDEZ;MAXWELL DE SOUZA DAMASCENO;ICT;26/09/2019;26/09/2019;SIM; R$ -   ; R$ -   
23499.001358/2019-19;2019;LINGUA BRASILEIRA DE SINAIS - INTERMEDIARIO;MAXWELL DE SOUZA DAMASCENO;ICT;27/08/2019;26/11/2019;SIM; R$ -   ; R$ -   
23499.001358/2019-19;2019;LINGUA BRASILEIRA DE SINAIS - INTERMEDIARIO;APARECIDA PAULA JACOME DOS SANTOS;CGP;27/08/2019;26/11/2019;SIM; R$ -   ; R$ -   
23499.001358/2019-19;2019;LINGUA BRASILEIRA DE SINAIS - INTERMEDIARIO;ANA AMELIA DE SOUZA;CGP;27/08/2019;26/11/2019;SIM; R$ -   ; R$ -   
23088.021102/2019-60;2019;DIVULGACAO CIENTIFICA NAS PAREDES DO IFQ;WILTON DA SILVA DIAS;IFQ;10/10/2019;01/01/2021;NÃO; R$ -   ; R$ -   
23088.021090/2019-73;2019;SHINE BRASIL;MILADY RENATA APOLINARIO DA SILVA;IFQ;21/10/2019;25/10/2019;SIM; R$ -   ; R$ -   
23499.001551/2019-50;2019;CONSERVACAO E RESTAURACAO AMBIENTAL DE TERRITORIOS NA REGIAO DA SERRA DO ESPINHACO;ANA CAROLINA VASQUES FREITAS;ICPA;01/10/2019;01/10/2019;NÃO; R$ -   ; R$ -   
23088.021320/2019-02;2019;"PALESTRA ""INTERDISCIPLINARIDADE EM METEOROLOGIA: ESTUDOS SOBRE O EXPOSSOMA E A SAUDE HUMANA"" NO IAG/USP ";MARCELO DE PAULA CORREA;IRN;25/10/2019;25/10/2019;SIM; R$ -   ; R$ -   
23088.021502/2019-75;2019;ANALISE DE DADOS UTILIZANDO TABLEAU E MONGODB;VANESSA CRISTINA OLIVEIRA DE SOUZA;IMC;21/10/2019;21/10/2019;SIM; R$ -   ; R$ -   
23088.021481/2019-98;2019;MANUFATURA ENXUTA III: LEAN OFFICE E LEAN HEALTHCARE;JOSE ANTONIO QUEIROZ;IEPG;29/10/2019;29/01/2020;SIM; R$ 4.145,88 ; R$ 3.734,12 
23088.021698/2019-06;2019;"PARTICIPACAO EM CURSO DE CURTA DURACAO EM ""MANUTENCAO E TESTES AVANCADOS EM TRANSFORMADORES DE POTENCIA - TEORIA E PRATICA""";ROSSANO GIMENES;IFQ;22/10/2019;13/01/2020;SIM; R$ 5.060,00 ; R$ 4.717,95 
23088.021706/2019-14;2019;MINICURSO DE EXTENSAO: GESTAO DE RESIDUOS INDUSTRAIS;ROGERIO JOSE DA SILVA;IEM;23/10/2019;08/11/2019;SIM; R$ -   ; R$ -   
23499.001702/2019-70;2019;COMPREENSAO DAS DEMANDAS E ANALISE ERGONOMICA DO TRABALHO (AET) EM ESCOLAS MUNICIPAIS DE ITABIRA;VITOR GUILHERME CARNEIRO FIGUEIREDO;IEI;21/10/2019;21/12/2019;SIM; R$ -   ; R$ -   
23088.022164/2019-99;2019;BUSINESS MEETING WEEK III;BRUNO SILVA DE SOUSA;IEM;05/11/2019;09/11/2019;NÃO; R$ -   ; R$ -   
23088.022178/2019-11;2019;DESENVOLVIMENTO DE HABILIDADES EM SKILL DA ALEXA;BRUNO TARDIOLE KUEHNE;IESTI;01/11/2019;01/03/2020;NÃO; R$ 4.000,00 ;
23088.022363/2019-05;2019;RESGATE E ORGANIZACAO LINEAR DO ACERVO FACTUAL DA TRAJETORIA HISTORICO-INSTITUCIONAL DO INSTITUTO DE PRODUCAO E GESTAO DA UNIVERSIDADE FEDERAL DE ITAJUBA ;GIOVANNI HORACIO GUIMARAES;IEPG;27/10/2019;27/10/2019;NÃO; R$ -   ; R$ -   
23088.022461/2019-34;2019;I WORKSHOP DE JOGOS DIGITAIS;ROBERTO AFFONSO DA COSTA JUNIOR;IMC;28/11/2019;28/11/2019;SIM; R$ -   ; R$ -   
23088.022461/2019-34;2019;I WORKSHOP DE JOGOS DIGITAIS;ELISA DE CASSIA SILVA RODRIGUES;IMC;28/11/2019;28/11/2019;SIM; R$ -   ; R$ -   
23088.022681/2019-68;2019;BUSINESS MEETING WEEK II;BRUNO SILVA DE SOUSA;IEM;29/10/2018;07/11/2018;SIM; R$ -   ; R$ -   
23088.022027/2019-54;2019;AQUALAB;ALEXANDRE AUGUSTO BARBOSA;IRN;01/11/2019;31/10/2020;NÃO; R$ -   ; R$ -   
23088.018491/2019-46;2019;TECNOLOGIAS AVANCADAS PARA DESENVOLVIMENTO DE APLICACÕES;VANESSA CRISTINA OLIVEIRA DE SOUZA;IMC;21/09/2019;05/10/2019;SIM; R$ -   ; R$ -   
23088.018491/2019-46;2019;TECNOLOGIAS AVANCADAS PARA DESENVOLVIMENTO DE APLICACÕES;ROBERTO CLAUDINO DA SILVA;IMC;21/09/2019;05/10/2019;SIM; R$ -   ; R$ -   
23088.018491/2019-46;2019;TECNOLOGIAS AVANCADAS PARA DESENVOLVIMENTO DE APLICACÕES;EDMILSON MARMO MOREIRA;IESTI;21/09/2019;05/10/2019;SIM; R$ -   ; R$ -   
23088.023102/2019-02;2019;SPE UNIFEI - CAPITULO ESTUDANTIL DA SOCIEDADE DE ENGENHEIROS DO PETROLEO;MARCOS AURELIO DE SOUZA;IEM;06/11/2019;30/04/2020;SIM; R$ -   ; R$ -   
23088.023265/2019-87;2019;PARTICIPACAO EM PROGRAMA DE CAPACITACAO EM ENGENHARIA ECONOMICA I E II;JOSE ARNALDO BARRA MONTEVECHI;IEPG;09/12/2019;09/12/2020;NÃO; R$ 11.500,00 ;
23088.023263/2019-98;2019;PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSO DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II;JOSE ARNALDO BARRA MONTEVECHI;IEPG;01/12/2019;01/12/2020;NÃO; R$ 13.800,00 ;
23088.022163/2019-44;2019;WORKSHOP PROJETO SEMESTRAL UNIFEI 2019;LOURIVAL JORGE MENDES NETO;IEM;01/10/2019;10/12/2019;SIM; R$ -   ; R$ -   
23499.001776/2019-14;2019;MAPEAMENTO DO PROCESSO PRODUTIVO DA FERRITA DA EMPRESA FERMAG/ITABIRA;GUILHERME SIQUEIRA OLIVEIRA;IEI;03/06/2019;03/12/2019;SIM; R$ -   ; R$ -   
23088.023571/2019-13;2019;PROPOSTA DE MELHORIAS NA ESTRADA RURAL DO BAIRRO PEDRA PRETA EM ITAJUBA/MG;MARIA RACHEL DE ARAUJO RUSSO;IRN;15/05/2019;20/09/2019;SIM; R$ -   ; R$ -   
23088.023839/2019-17;2019;FISCALIZACAO DE SERVICOS DA DISTRIBUIDORA CELPA CONFORME PRODIST E REN ANEEL 414/2010;ROBERTO AKIRA YAMACHITA;ISEE;14/11/2019;27/01/2020;NÃO; R$ 26.532,00 ; R$ 26.532,00 
23088.024268/2019-38;2019;INTEGRACAO DA BIOMASSA EM REFINARIAS DE PETROLEO COMO ESTRATEGIA PARA A A TRANSICAO ENERGETICA NO SETOR DE PETROLEO E GAS;DIEGO MAURICIO YEPES MAYA;IEM;19/11/2019;22/11/2019;SIM; R$ -   ; R$ -   
23088.024242/2019-90;2019;PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSO DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II;EDSON DE OLIVEIRA PAMPLONA;IEPG;02/12/2019;08/04/2020;SIM; R$ 23.000,00 ; R$ 23.481,07 
23088.024240/2019-09;2019;PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSO DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II;EDSON DE OLIVEIRA PAMPLONA;IEPG;09/12/2019;08/04/2020;SIM; R$ 20.700,00 ; R$ 7.061,00 
23088.020889/2019-42;2019;OLIMPIADA REGIONAL DE ITAJUBA;ROBERTO AFFONSO DA COSTA JUNIOR;IMC;15/10/2019;31/12/2020;NÃO; R$ -   ; R$ -   
23088.024241/2019-45;2019;ESTUDO DE AVALIACAO DE VAZAMENTO NA ESCOLA ESTADUAL PROF ANTONIO RODRIGUES DE OLIVEIRA, ITAJUBA (MG);FERNANDO DAS GRACAS BRAGA DA SILVA;IRN;16/12/2019;16/12/2019;SIM; R$ -   ; R$ -   
23088.023265/2019-87;2019;PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSO DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II;JOSE ARNALDO BARRA MONTEVECHI;IEPG;09/12/2019;08/04/2020;SIM; R$ 11.500,00 ; R$ 2.875,15 
23088.22474/2019-11;2019;ESTUDO DA DISPERSAO DE POLUENTES EM RIOS EM ITAJUBA;MAXIMILIAN JOACHIM HODAPP;IRM;08/11/2019;08/11/2020;NÃO; R$ -   ; R$ -   
23088.024563/2019-94;2019;PARTICIPACAO NO PROGRAMA DE POS GRADUACAO EM CIENCIAS DA ENGENHARIA AMBIENTAL (PPGSEA);MARIA RITA RAIMUNDO E ALMEIDA ;IRN;29/10/2019;28/10/2020;SIM; R$ -   ; R$ -   
23088.024471/2019-12;2019;TREINAMENTO DO TERCEIRO NIVEL DA OBMEP;RICK ANTONIO RISCHTER;IMC;06/03/2020;05/12/2020;NÃO; R$ -   ; R$ -   
23088.021949/2019-44;2019;V FIM DE SEMANA DE GESTAO E LIDERANCA;RODRIGO SILVA LIMA;IMC;02/11/2016;03/11/2019;SIM; R$ -   ; R$ -   
23088.023263/2019-98;2019;PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSO DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II;JOSE ARNALDO BARRA MONTEVECHI;IEPG;02/12/2019;08/04/2020;SIM; R$ 13.800,00 ; R$ 15.877,68 
EV016-2019;2019;2º ENCONTRO DE VIOLAO DO SUL DE MINAS;FLAVIA FERNANDA CARVALHO MOTTA BARBIERI;PROEX;03/06/2019;15/09/2019;SIM; R$ -   ; R$ -   
EV015-2019;2019;NOCÕES SOBRE PROCEDIMENTOS DE SEGURNACA NO TRABALHO;DENISE RANSOLIN SORANSO;IEPG;11/12/2019;11/12/2019;SIM; R$ -   ; R$ -   
EV015-2019;2019;NOCÕES SOBRE PROCEDIMENTOS DE SEGURNACA NO TRABALHO;JULIANA CAMINHA NORONHA;IEPG;11/12/2019;11/12/2019;SIM; R$ -   ; R$ -   
CR010-2019;2019;CAPACITACAO EM EDUCACAO FINANCEIRA PARA CONSULTORES (AEF- BRASIL - SEBRAE MG - UNIFEI);ANDRE LUIZ MEDEIROS;IEPG;11/12/2019;10/12/2019;SIM; R$ -   ; R$ -   
23088.025440/2019-71;2019;DESENVOLVIMENTO DE ANTENA PCB PARA IOT;DANILO HENRIQUE SPADOTI;IESTI;01/12/2019;30/08/2020;NÃO; R$ 35.000,00 ;
23499.001902/2019-22;2019;NEWARMSTRONG;DEAN BICUDO KAROLAK;ITABIRA;21/12/2019;21/12/2020;NÃO; R$ -   ; R$ -   
23499.001568/2019-19;2019;ENACTUS - UNIFEI - ITABIRA;FERNANDA RODRIGUES DA SILVA;ITABIRA;30/09/2019;30/08/2020;NÃO; R$ -   ; R$ -   
23088.024515/2019-04;2019;"PARTICIPACAO EM CURSO DE CURTA DURACAO EM ""ELETRONICA DE POTENCIA)";RONDINELI RODRIGUES PEREIRA;IESTI;25/11/2019;24/11/2020;NÃO; R$ 10.732,33 ;
23088.013260/2019-46;2019;SENSIBILIZACAO DO USO RACIONAL DA ÀGUA EM SAO JOAO DA MATA/MG;ANA LUCIA FONSECA;IRN;05/08/2019;05/12/2019;SIM; R$ -   ; R$ -   
23088.027077/2019-28;2019;TREINAMENTO ANAFAS;GUSTAVO PAIVA LOPES;ISEE;12/11/2019;19/11/2019;SIM; R$ -   ; R$ -   
23088.006276/2019-01;2019;COLOQUIOS INTERDISCIPLINARES;EDUARDO HENRIQUE SILVA BITTENCOURT;IFQ;18/04/2019;14/11/2019;SIM; R$ -   ; R$ -   
23088.027525/2019-93;2019;ENSAIOS ELETRICOS ;ESTACIO TAVARES WANDERLEY NETO;ISEE;01/01/2020;31/12/2020;NÃO; R$ 112.185,64 ;
23088.000070/2020-02;2020;INSPECAO EM ENSAIO DE VIBRACÕES MECANICAS EM TRANSFORMADORES DE INSTRUMENTO DE ALTA TENSAO DE 72KV A 550KV;SEBASTIAO SIMÕES DA CUNHA JUNIOR;IEM;06/01/2020;28/02/2020;NÃO; R$ 6.900,00 ; R$ 6.900,00 
23088.018516/2019-10;2019;CURSO DE MAPEAMENTO DE PROCESSO ATRAVES DA TECNICA BPMN PARA EMPRESAS JUNIORES;FABIANO LEAL;IEPG;25/10/2019;12/12/2019;SIM; R$ -   ; R$ -   
23088.026892/2019-70;2020;FUNDACAO ASIMO;LEONARDO BRESEGHELLO ZOCCAL;IESTI;01/01/2020;31/12/2020;NÃO; R$ -   ; R$ -   
23088.000090/2020-73;2020;ENSAIO DE VENTILADOR CAMACHO;RAMIRO GUSTAVO RAMIREZ CAMACHO;IEM;03/01/2020;03/03/2020;NÃO; R$ 2.950,00 ;
23088.000819/2020-10;2020;ENSAIOS ELETRICOS ;ESTACIO TAVARES WANDERLEY NETO;ISEE;02/01/2020;31/12/2020;NÃO; R$ 162.000,00 ;
23088.000849/2020-18;2020;CARACTERIZACAO AMBIENTAL DOS INDIVIDUOS ARBOREOS DA AVENIDA FAISQUEIRA NO MINICIPIO DE POUSO ALEGRE;ANA PAULA MONI SILVA;IRN;15/01/2020;15/05/2020;NÃO; R$ 16.530,00 ;
23088.008315/2019-04;2020;MINI-CURSO DESENVOLVIMENTO AGIL DE PRODUTOS;CARLOS EDUARDO SANCHES DA SILVA;IEPG;29/05/2019;30/05/2019;NÃO; R$ -   ; R$ -   
23088.001711/2020-36;2020;FONTES DE ENERGIA RENOVAVEIS - GERACAO, OPERACAO E INTEGRACAO;CARLOS BARREIRA MARTINEZ;IEM;01/03/2020;01/12/2021;NÃO; R$ 9.000,00 ;
23088.027467/2019-06;2020;QUITRUPE APRESENTA: O MAGICO DE O2;JANE RAQUEL SILVA DE OLIVEIRA;IFQ;01/03/2019;30/11/2019;SIM; R$ -   ; R$ -   
23088.001618/2020-21;2020;TODOS SOMOS LEITORES;CLAUDIA ELIANE DA MATTA;ISEE;02/01/2020;30/12/2020;NÃO; R$ -   ; R$ -   
23088.000820/2020-36;2020;ENSAIOS ELETRICOS EM TRANSFORMADORES ;ESTACIO TAVARES WANDERLEY NETO;ISEE;02/01/2020;31/12/2020;NÃO; R$ 234.000,00 ;
23088.017926/2016-92;2016;PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSOS DE AVALIACAO DE INVESTIMENTOS EM EMPRESA DE LOGISITCA E SUCROENERGETICA: ENGENHARIA ECONOMICA;JOSE ARNALDO BARRA MONTEVECHI;IEPG;31/08/2016;31/08/2016;SIM; R$ -   ; R$ 1.757,73 
EV017-2019;2019;PRATO DO DIA;FLAVIA FERNANDA CARVALHO MOTTA BARBIERI;PROEX;21/02/2019;28/11/2019;SIM; R$ -   ; R$ -   
CR011-2019;2020;MUSICALIZANDO;FLAVIA FERNANDA CARVALHO MOTTA BARBIERI;PROEX;18/03/2019;04/12/2019;SIM; R$ -   ; R$ -   
